Time,Observer Coordinate,Observer Altitude,Target Coordinate,Target Altitude,Distance
13/03/2026 20:30:50,11.5545, 106.905,238.4,11.5022, 106.903,163,5820.61
13/03/2026 20:30:52,11.5546, 106.905,238.9,11.5022, 106.903,163.5,5825.31
13/03/2026 20:30:56,11.5547, 106.905,239.9,11.5022, 106.903,164.5,5834.71
13/03/2026 20:30:58,11.5547, 106.905,240.4,11.5023, 106.903,165,5839.42
13/03/2026 20:31:00,11.5548, 106.905,240.9,11.5023, 106.903,165.5,5844.14
13/03/2026 20:31:02,11.5548, 106.905,241.4,11.5023, 106.903,166,5848.85
13/03/2026 20:31:04,11.5549, 106.905,241.9,11.5023, 106.903,166.5,5853.58
13/03/2026 20:31:06,11.555, 106.905,242.4,11.5023, 106.904,167,5858.3
13/03/2026 20:31:08,11.555, 106.905,242.9,11.5023, 106.904,167.5,5863.03
13/03/2026 20:31:10,11.5551, 106.905,243.4,11.5023, 106.904,168,5867.77
13/03/2026 20:31:12,11.5551, 106.905,243.9,11.5023, 106.904,168.5,5872.51
13/03/2026 20:31:14,11.5552, 106.905,244.4,11.5024, 106.904,169,5877.25
13/03/2026 20:31:16,11.5552, 106.905,244.9,11.5024, 106.904,169.5,5882
13/03/2026 20:31:18,11.5553, 106.905,245.4,11.5024, 106.904,170,5886.75
13/03/2026 20:31:20,11.5554, 106.905,245.9,11.5024, 106.904,170.5,5891.5
13/03/2026 20:31:22,11.5554, 106.905,246.4,11.5024, 106.904,171,5896.26
13/03/2026 20:31:24,11.5555, 106.905,246.9,11.5024, 106.904,171.5,5901.03
13/03/2026 20:31:26,11.5555, 106.905,247.4,11.5024, 106.904,172,5905.79
13/03/2026 20:31:28,11.5556, 106.905,247.9,11.5024, 106.904,172.5,5910.57
13/03/2026 20:31:30,11.5556, 106.905,248.4,11.5024, 106.904,173,5915.34
13/03/2026 20:31:32,11.5557, 106.906,248.9,11.5025, 106.904,173.5,5920.12
